pos_east,pos_north,to_shadow,height
555.359,-573.358,True,0
555.359,-580.918,True,0
555.359,-588.477,True,0
555.359,-596.036,True,0
555.359,-603.595,True,0
555.359,-611.154,True,0
555.359,-618.713,True,0
555.359,-626.272,True,0
555.359,-633.831,True,0
555.359,-641.39,True,0
555.359,-648.949,True,0
555.359,-656.508,True,0
555.359,-664.067,True,0
555.359,-671.626,True,0
555.359,-679.185,True,0
555.359,-686.744,True,0
555.359,-694.303,True,0
555.359,-701.862,True,0
555.359,-709.421,True,0
555.359,-716.981,True,0
555.359,-724.54,True,0
555.359,-732.099,True,0
555.359,-739.658,True,0
555.359,-747.217,True,0
555.359,-754.776,True,0
555.359,-762.335,True,0
562.918,-452.414,True,0
562.918,-459.973,True,0
562.918,-467.532,True,0
562.918,-475.091,True,0
562.918,-482.65,True,0
562.918,-490.209,True,0
562.918,-497.768,True,0
562.918,-505.327,True,0
562.918,-512.886,True,0
562.918,-520.445,True,0
562.918,-528.004,True,0
562.918,-535.563,True,0
562.918,-543.122,True,0
562.918,-550.681,True,0
562.918,-558.24,True,0
562.918,-565.799,True,0
562.918,-573.358,True,0
562.918,-580.918,True,0
562.918,-588.477,True,0
562.918,-596.036,True,0
562.918,-603.595,True,0
562.918,-611.154,True,0
562.918,-618.713,True,0
562.918,-626.272,True,0
562.918,-633.831,True,0
562.918,-641.39,True,0
562.918,-648.949,True,0
562.918,-656.508,True,0
562.918,-664.067,True,0
562.918,-671.626,True,0
562.918,-679.185,True,0
562.918,-686.744,True,0
562.918,-694.303,True,0
562.918,-701.862,True,0
562.918,-709.421,True,0
562.918,-716.981,True,0
562.918,-724.54,True,0
562.918,-732.099,True,0
562.918,-739.658,True,0
562.918,-747.217,True,0
562.918,-754.776,True,0
562.918,-762.335,True,0
570.477,-452.414,True,0
570.477,-459.973,True,0
570.477,-467.532,True,0
570.477,-475.091,True,0
570.477,-482.65,True,0
570.477,-490.209,True,0
570.477,-497.768,True,0
570.477,-505.327,True,0
570.477,-512.886,True,0
570.477,-520.445,True,0
570.477,-528.004,True,0
570.477,-535.563,True,0
570.477,-543.122,True,0
570.477,-550.681,True,0
570.477,-558.24,True,0
570.477,-565.799,True,0
570.477,-573.358,True,0
570.477,-580.918,True,0
570.477,-588.477,True,0
570.477,-596.036,True,0
570.477,-603.595,True,0
570.477,-611.154,True,0
570.477,-618.713,True,0
570.477,-626.272,True,0
570.477,-633.831,True,0
570.477,-641.39,True,0
570.477,-648.949,True,0
570.477,-656.508,True,0
570.477,-664.067,True,0
570.477,-671.626,True,0
570.477,-679.185,True,0
570.477,-686.744,True,0
570.477,-694.303,True,0
570.477,-701.862,True,0
570.477,-709.421,True,0
570.477,-716.981,True,0
570.477,-724.54,True,0
570.477,-732.099,True,0
570.477,-739.658,True,0
570.477,-747.217,True,0
570.477,-754.776,True,0
570.477,-762.335,True,0
578.036,-452.414,True,0
578.036,-459.973,True,0
578.036,-467.532,True,0
578.036,-475.091,True,0
578.036,-482.65,True,0
578.036,-490.209,True,0
578.036,-497.768,True,0
578.036,-505.327,True,0
578.036,-512.886,True,0
578.036,-520.445,True,0
578.036,-528.004,True,0
578.036,-535.563,True,0
578.036,-543.122,True,0
578.036,-550.681,True,0
578.036,-558.24,True,0
578.036,-565.799,True,0
578.036,-573.358,True,0
578.036,-580.918,True,0
578.036,-588.477,True,0
578.036,-596.036,True,0
578.036,-603.595,True,0
578.036,-611.154,True,0
578.036,-618.713,True,0
578.036,-626.272,True,0
578.036,-633.831,True,0
578.036,-641.39,True,0
578.036,-648.949,True,0
578.036,-656.508,True,0
578.036,-664.067,True,0
578.036,-671.626,True,0
578.036,-679.185,True,0
578.036,-686.744,True,0
578.036,-694.303,True,0
578.036,-701.862,True,0
578.036,-709.421,True,0
578.036,-716.981,True,0
578.036,-724.54,True,0
578.036,-732.099,True,0
578.036,-739.658,True,0
578.036,-747.217,True,0
578.036,-754.776,True,0
578.036,-762.335,True,0
585.595,-452.414,True,0
585.595,-459.973,True,0
585.595,-467.532,True,0
585.595,-475.091,True,0
585.595,-482.65,True,0
585.595,-490.209,True,0
585.595,-497.768,True,0
585.595,-505.327,True,0
585.595,-512.886,True,0
585.595,-520.445,True,0
585.595,-528.004,True,0
585.595,-535.563,True,0
585.595,-543.122,True,0
585.595,-550.681,True,0
585.595,-558.24,True,0
585.595,-565.799,True,0
585.595,-573.358,True,0
585.595,-580.918,True,0
585.595,-588.477,True,0
585.595,-596.036,True,0
585.595,-603.595,True,0
585.595,-611.154,True,0
585.595,-618.713,True,0
585.595,-626.272,True,0
585.595,-633.831,True,0
585.595,-641.39,True,0
585.595,-648.949,True,0
585.595,-656.508,True,0
585.595,-664.067,True,0
585.595,-671.626,True,0
585.595,-679.185,True,0
585.595,-686.744,True,0
585.595,-694.303,True,0
585.595,-701.862,True,0
585.595,-709.421,True,0
585.595,-716.981,True,0
585.595,-724.54,True,0
585.595,-732.099,True,0
585.595,-739.658,True,0
585.595,-747.217,True,0
585.595,-754.776,True,0
585.595,-762.335,True,0
593.154,-452.414,True,0
593.154,-459.973,True,0
593.154,-467.532,True,0
593.154,-475.091,True,0
593.154,-482.65,True,0
593.154,-490.209,True,0
593.154,-497.768,True,0
593.154,-505.327,True,0
593.154,-512.886,True,0
593.154,-520.445,True,0
593.154,-528.004,True,0
593.154,-535.563,True,0
593.154,-543.122,True,0
593.154,-550.681,True,0
593.154,-558.24,True,0
593.154,-565.799,True,0
593.154,-573.358,True,0
593.154,-580.918,True,0
593.154,-588.477,True,0
593.154,-596.036,True,0
593.154,-603.595,True,0
593.154,-611.154,True,0
593.154,-618.713,True,0
593.154,-626.272,True,0
593.154,-633.831,True,0
593.154,-641.39,True,0
593.154,-648.949,True,0
593.154,-656.508,True,0
593.154,-664.067,True,0
593.154,-671.626,True,0
593.154,-679.185,True,0
593.154,-686.744,True,0
593.154,-694.303,True,0
593.154,-701.862,True,0
593.154,-709.421,True,0
593.154,-716.981,True,0
593.154,-724.54,True,0
593.154,-732.099,True,0
593.154,-739.658,True,0
593.154,-747.217,True,0
593.154,-754.776,True,0
593.154,-762.335,True,0
600.713,-452.414,True,0
600.713,-459.973,True,0
600.713,-467.532,True,0
600.713,-475.091,True,0
600.713,-482.65,True,0
600.713,-490.209,True,0
600.713,-497.768,True,0
600.713,-505.327,True,0
600.713,-512.886,True,0
600.713,-520.445,True,0
600.713,-528.004,True,0
600.713,-535.563,True,0
600.713,-543.122,True,0
600.713,-550.681,True,0
600.713,-558.24,True,0
600.713,-565.799,True,0
600.713,-573.358,True,0
600.713,-580.918,True,0
600.713,-588.477,True,0
600.713,-596.036,True,0
600.713,-603.595,True,0
600.713,-611.154,True,0
600.713,-618.713,True,0
600.713,-626.272,True,0
600.713,-633.831,True,0
600.713,-641.39,True,0
600.713,-648.949,True,0
600.713,-656.508,True,0
600.713,-664.067,True,0
600.713,-671.626,True,0
600.713,-679.185,True,0
600.713,-686.744,True,0
600.713,-694.303,True,0
600.713,-701.862,True,0
600.713,-709.421,True,0
600.713,-716.981,True,0
600.713,-724.54,True,0
600.713,-732.099,True,0
600.713,-739.658,True,0
600.713,-747.217,True,0
600.713,-754.776,True,0
600.713,-762.335,True,0
608.272,-452.414,True,0
608.272,-459.973,True,0
608.272,-467.532,True,0
608.272,-475.091,True,0
608.272,-482.65,True,0
608.272,-490.209,True,0
608.272,-497.768,True,0
608.272,-505.327,True,0
608.272,-512.886,True,0
608.272,-520.445,True,0
608.272,-528.004,True,0
608.272,-535.563,True,0
608.272,-543.122,True,0
608.272,-550.681,True,0
608.272,-558.24,True,0
608.272,-565.799,True,0
608.272,-573.358,True,0
608.272,-580.918,True,0
608.272,-588.477,True,0
608.272,-596.036,True,0
608.272,-603.595,True,0
608.272,-611.154,True,0
608.272,-618.713,True,0
608.272,-626.272,True,0
608.272,-633.831,True,0
608.272,-641.39,True,0
608.272,-648.949,True,0
608.272,-656.508,True,0
608.272,-664.067,True,0
608.272,-671.626,True,0
608.272,-679.185,True,0
608.272,-686.744,True,0
608.272,-694.303,True,0
608.272,-701.862,True,0
608.272,-709.421,True,0
608.272,-716.981,True,0
608.272,-724.54,True,0
608.272,-732.099,True,0
608.272,-739.658,True,0
608.272,-747.217,True,0
608.272,-754.776,True,0
608.272,-762.335,True,0
615.831,-452.414,True,0
615.831,-459.973,True,0
615.831,-467.532,True,0
615.831,-475.091,True,0
615.831,-482.65,True,0
615.831,-490.209,True,0
615.831,-497.768,True,0
615.831,-505.327,True,0
615.831,-512.886,True,0
615.831,-520.445,True,0
615.831,-528.004,True,0
615.831,-535.563,True,0
615.831,-543.122,True,0
615.831,-550.681,True,0
615.831,-558.24,True,0
615.831,-565.799,True,0
615.831,-573.358,True,0
615.831,-580.918,True,0
615.831,-588.477,True,0
615.831,-596.036,True,0
615.831,-603.595,True,0
615.831,-611.154,True,0
615.831,-618.713,True,0
615.831,-626.272,True,0
615.831,-633.831,True,0
615.831,-641.39,True,0
615.831,-648.949,True,0
615.831,-656.508,True,0
615.831,-664.067,True,0
615.831,-671.626,True,0
615.831,-679.185,True,0
615.831,-686.744,True,0
615.831,-694.303,True,0
615.831,-701.862,True,0
615.831,-709.421,True,0
615.831,-716.981,True,0
615.831,-724.54,True,0
615.831,-732.099,True,0
615.831,-739.658,True,0
615.831,-747.217,True,0
615.831,-754.776,True,0
615.831,-762.335,True,0
623.39,-452.414,True,0
623.39,-459.973,True,0
623.39,-467.532,True,0
623.39,-475.091,True,0
623.39,-482.65,True,0
623.39,-490.209,True,0
623.39,-497.768,True,0
623.39,-505.327,True,0
623.39,-512.886,True,0
623.39,-520.445,True,0
623.39,-528.004,True,0
623.39,-535.563,True,0
623.39,-543.122,True,0
623.39,-550.681,True,0
623.39,-558.24,True,0
623.39,-565.799,True,0
623.39,-573.358,True,0
623.39,-580.918,True,0
623.39,-588.477,True,0
623.39,-596.036,True,0
623.39,-603.595,True,0
623.39,-611.154,True,0
623.39,-618.713,True,0
623.39,-626.272,True,0
623.39,-633.831,True,0
623.39,-641.39,True,0
623.39,-648.949,True,0
623.39,-656.508,True,0
623.39,-664.067,True,0
623.39,-671.626,True,0
623.39,-679.185,True,0
623.39,-686.744,True,0
623.39,-694.303,True,0
623.39,-701.862,True,0
623.39,-709.421,True,0
623.39,-716.981,True,0
623.39,-724.54,True,0
623.39,-732.099,True,0
623.39,-739.658,True,0
623.39,-747.217,True,0
623.39,-754.776,True,0
623.39,-762.335,True,0
630.949,-452.414,True,0
630.949,-459.973,True,0
630.949,-467.532,True,0
630.949,-475.091,True,0
630.949,-482.65,True,0
630.949,-490.209,True,0
630.949,-497.768,True,0
630.949,-505.327,True,0
630.949,-512.886,True,0
630.949,-520.445,True,0
630.949,-528.004,True,0
630.949,-535.563,True,0
630.949,-543.122,True,0
630.949,-550.681,True,0
630.949,-558.24,True,0
630.949,-565.799,True,0
630.949,-573.358,True,0
630.949,-580.918,True,0
630.949,-588.477,True,0
630.949,-596.036,True,0
630.949,-603.595,True,0
630.949,-611.154,True,0
630.949,-618.713,True,0
630.949,-626.272,True,0
630.949,-633.831,True,0
630.949,-641.39,True,0
630.949,-648.949,True,0
630.949,-656.508,True,0
630.949,-664.067,True,0
630.949,-671.626,True,0
630.949,-679.185,True,0
630.949,-686.744,True,0
630.949,-694.303,True,0
630.949,-701.862,True,0
630.949,-709.421,True,0
630.949,-716.981,True,0
630.949,-724.54,True,0
630.949,-732.099,True,0
630.949,-739.658,True,0
630.949,-747.217,True,0
630.949,-754.776,True,0
630.949,-762.335,True,0
638.508,-452.414,True,0
638.508,-459.973,True,0
638.508,-467.532,True,0
638.508,-475.091,True,0
638.508,-482.65,True,0
638.508,-490.209,True,0
638.508,-497.768,True,0
638.508,-505.327,True,0
638.508,-512.886,True,0
638.508,-520.445,True,0
638.508,-528.004,True,0
638.508,-535.563,True,0
638.508,-543.122,True,0
638.508,-550.681,True,0
638.508,-558.24,True,0
638.508,-565.799,True,0
638.508,-573.358,True,0
638.508,-580.918,True,0
638.508,-588.477,True,0
638.508,-596.036,True,0
638.508,-603.595,True,0
638.508,-611.154,True,0
638.508,-618.713,True,0
638.508,-626.272,True,0
638.508,-633.831,True,0
638.508,-641.39,True,0
638.508,-648.949,True,0
638.508,-656.508,True,0
638.508,-664.067,True,0
638.508,-671.626,True,0
638.508,-679.185,True,0
638.508,-686.744,True,0
638.508,-694.303,True,0
638.508,-701.862,True,0
638.508,-709.421,True,0
638.508,-716.981,True,0
638.508,-724.54,True,0
638.508,-732.099,True,0
638.508,-739.658,True,0
638.508,-747.217,True,0
646.067,-452.414,True,0
646.067,-459.973,True,0
646.067,-467.532,True,0
646.067,-475.091,True,0
646.067,-482.65,True,0
646.067,-490.209,True,0
646.067,-497.768,True,0
646.067,-505.327,True,0
646.067,-512.886,True,0
646.067,-520.445,True,0
646.067,-528.004,True,0
646.067,-535.563,True,0
646.067,-543.122,True,0
646.067,-550.681,True,0
646.067,-558.24,True,0
646.067,-565.799,True,0
646.067,-573.358,True,0
646.067,-580.918,True,0
646.067,-588.477,True,0
646.067,-596.036,True,0
646.067,-603.595,True,0
646.067,-611.154,True,0
646.067,-618.713,True,0
646.067,-626.272,True,0
646.067,-633.831,True,0
646.067,-641.39,True,0
646.067,-648.949,True,0
646.067,-656.508,True,0
646.067,-664.067,True,0
646.067,-671.626,True,0
646.067,-679.185,True,0
646.067,-686.744,True,0
646.067,-694.303,True,0
646.067,-701.862,True,0
646.067,-709.421,True,0
646.067,-716.981,True,0
646.067,-724.54,True,0
646.067,-732.099,True,0
646.067,-739.658,True,0
646.067,-747.217,True,0
653.626,-452.414,True,0
653.626,-459.973,True,0
653.626,-467.532,True,0
653.626,-475.091,True,0
653.626,-482.65,True,0
653.626,-490.209,True,0
653.626,-497.768,True,0
653.626,-505.327,True,0
653.626,-512.886,True,0
653.626,-520.445,True,0
653.626,-528.004,True,0
653.626,-535.563,True,0
653.626,-543.122,True,0
653.626,-550.681,True,0
653.626,-558.24,True,0
653.626,-565.799,True,0
653.626,-573.358,True,0
653.626,-580.918,True,0
653.626,-588.477,True,0
653.626,-596.036,True,0
653.626,-603.595,True,0
653.626,-611.154,True,0
653.626,-618.713,True,0
653.626,-626.272,True,0
653.626,-633.831,True,0
653.626,-641.39,True,0
653.626,-648.949,True,0
653.626,-656.508,True,0
653.626,-664.067,True,0
653.626,-671.626,True,0
653.626,-679.185,True,0
653.626,-686.744,True,0
653.626,-694.303,True,0
653.626,-701.862,True,0
653.626,-709.421,True,0
653.626,-716.981,True,0
653.626,-724.54,True,0
653.626,-732.099,True,0
653.626,-739.658,True,0
653.626,-747.217,True,0
661.185,-452.414,True,0
661.185,-459.973,True,0
661.185,-467.532,True,0
661.185,-475.091,True,0
661.185,-482.65,True,0
661.185,-490.209,True,0
661.185,-497.768,True,0
661.185,-505.327,True,0
661.185,-512.886,True,0
661.185,-520.445,True,0
661.185,-528.004,True,0
661.185,-535.563,True,0
661.185,-543.122,True,0
661.185,-550.681,True,0
661.185,-558.24,True,0
661.185,-565.799,True,0
661.185,-573.358,True,0
661.185,-580.918,True,0
661.185,-588.477,True,0
661.185,-596.036,True,0
661.185,-603.595,True,0
661.185,-611.154,True,0
661.185,-618.713,True,0
661.185,-626.272,True,0
661.185,-633.831,True,0
661.185,-641.39,True,0
661.185,-648.949,True,0
661.185,-656.508,True,0
661.185,-664.067,True,0
661.185,-671.626,True,0
661.185,-679.185,True,0
661.185,-686.744,True,0
661.185,-694.303,True,0
661.185,-701.862,True,0
661.185,-709.421,True,0
661.185,-716.981,True,0
661.185,-724.54,True,0
661.185,-732.099,True,0
661.185,-739.658,True,0
661.185,-747.217,True,0
668.745,-452.414,True,0
668.745,-459.973,True,0
668.745,-467.532,True,0
668.745,-475.091,True,0
668.745,-482.65,True,0
668.745,-490.209,True,0
668.745,-497.768,True,0
668.745,-505.327,True,0
668.745,-512.886,True,0
668.745,-520.445,True,0
668.745,-528.004,True,0
668.745,-535.563,True,0
668.745,-543.122,True,0
668.745,-550.681,True,0
668.745,-558.24,True,0
668.745,-565.799,True,0
668.745,-573.358,True,0
668.745,-580.918,True,0
668.745,-588.477,True,0
668.745,-596.036,True,0
668.745,-603.595,True,0
668.745,-611.154,True,0
668.745,-618.713,True,0
668.745,-626.272,True,0
668.745,-633.831,True,0
668.745,-641.39,True,0
668.745,-648.949,True,0
668.745,-656.508,True,0
668.745,-664.067,True,0
668.745,-671.626,True,0
668.745,-679.185,True,0
668.745,-686.744,True,0
668.745,-694.303,True,0
668.745,-701.862,True,0
668.745,-709.421,True,0
668.745,-716.981,True,0
668.745,-724.54,True,0
668.745,-732.099,True,0
668.745,-739.658,True,0
668.745,-747.217,True,0
676.304,-452.414,True,0
676.304,-459.973,True,0
676.304,-467.532,True,0
676.304,-475.091,True,0
676.304,-482.65,True,0
676.304,-490.209,True,0
676.304,-497.768,True,0
676.304,-505.327,True,0
676.304,-512.886,True,0
676.304,-520.445,True,0
676.304,-528.004,True,0
676.304,-535.563,True,0
676.304,-543.122,True,0
676.304,-550.681,True,0
676.304,-558.24,True,0
676.304,-565.799,True,0
676.304,-573.358,True,0
676.304,-580.918,True,0
676.304,-588.477,True,0
676.304,-596.036,True,0
676.304,-603.595,True,0
676.304,-611.154,True,0
676.304,-618.713,True,0
676.304,-626.272,True,0
676.304,-633.831,True,0
676.304,-641.39,True,0
676.304,-648.949,True,0
676.304,-656.508,True,0
676.304,-664.067,True,0
676.304,-671.626,True,0
676.304,-679.185,True,0
676.304,-686.744,True,0
676.304,-694.303,True,0
676.304,-701.862,True,0
676.304,-709.421,True,0
676.304,-716.981,True,0
676.304,-724.54,True,0
676.304,-732.099,True,0
676.304,-739.658,True,0
676.304,-747.217,True,0
683.863,-452.414,True,0
683.863,-459.973,True,0
683.863,-467.532,True,0
683.863,-475.091,True,0
683.863,-482.65,True,0
683.863,-490.209,True,0
683.863,-497.768,True,0
683.863,-505.327,True,0
683.863,-512.886,True,0
683.863,-520.445,True,0
683.863,-528.004,True,0
683.863,-535.563,True,0
683.863,-543.122,True,0
683.863,-550.681,True,0
683.863,-558.24,True,0
683.863,-565.799,True,0
683.863,-573.358,True,0
683.863,-580.918,True,0
683.863,-588.477,True,0
683.863,-596.036,True,0
683.863,-603.595,True,0
683.863,-611.154,True,0
683.863,-618.713,True,0
683.863,-626.272,True,0
683.863,-633.831,True,0
683.863,-641.39,True,0
683.863,-648.949,True,0
683.863,-656.508,True,0
683.863,-664.067,True,0
683.863,-671.626,True,0
683.863,-679.185,True,0
683.863,-686.744,True,0
683.863,-694.303,True,0
683.863,-701.862,True,0
683.863,-709.421,True,0
683.863,-716.981,True,0
683.863,-724.54,True,0
683.863,-732.099,True,0
683.863,-739.658,True,0
683.863,-747.217,True,0
691.422,-452.414,True,0
691.422,-459.973,True,0
691.422,-467.532,True,0
691.422,-475.091,True,0
691.422,-482.65,True,0
691.422,-490.209,True,0
691.422,-497.768,True,0
691.422,-505.327,True,0
691.422,-512.886,True,0
691.422,-520.445,True,0
691.422,-528.004,True,0
691.422,-535.563,True,0
691.422,-543.122,True,0
691.422,-550.681,True,0
691.422,-558.24,True,0
691.422,-565.799,True,0
691.422,-573.358,True,0
691.422,-580.918,True,0
691.422,-588.477,True,0
691.422,-596.036,True,0
691.422,-603.595,True,0
691.422,-611.154,True,0
691.422,-618.713,True,0
691.422,-626.272,True,0
691.422,-633.831,True,0
691.422,-641.39,True,0
691.422,-648.949,True,0
691.422,-656.508,True,0
691.422,-664.067,True,0
691.422,-671.626,True,0
691.422,-679.185,True,0
691.422,-686.744,True,0
691.422,-694.303,True,0
691.422,-701.862,True,0
691.422,-709.421,True,0
691.422,-716.981,True,0
691.422,-724.54,True,0
691.422,-732.099,True,0
691.422,-739.658,True,0
691.422,-747.217,True,0
698.981,-452.414,True,0
698.981,-459.973,True,0
698.981,-467.532,True,0
698.981,-475.091,True,0
698.981,-482.65,True,0
698.981,-490.209,True,0
698.981,-497.768,True,0
698.981,-505.327,True,0
698.981,-512.886,True,0
698.981,-520.445,True,0
698.981,-528.004,True,0
698.981,-535.563,True,0
698.981,-543.122,True,0
698.981,-550.681,True,0
698.981,-558.24,True,0
698.981,-565.799,True,0
698.981,-573.358,True,0
698.981,-580.918,True,0
698.981,-588.477,True,0
698.981,-596.036,True,0
698.981,-603.595,True,0
698.981,-611.154,True,0
698.981,-618.713,True,0
698.981,-626.272,True,0
698.981,-633.831,True,0
698.981,-641.39,True,0
698.981,-648.949,True,0
698.981,-656.508,True,0
698.981,-664.067,True,0
698.981,-671.626,True,0
698.981,-679.185,True,0
698.981,-686.744,True,0
698.981,-694.303,True,0
698.981,-701.862,True,0
698.981,-709.421,True,0
698.981,-716.981,True,0
698.981,-724.54,True,0
698.981,-732.099,True,0
698.981,-739.658,True,0
698.981,-747.217,True,0
706.54,-452.414,True,0
706.54,-459.973,True,0
706.54,-467.532,True,0
706.54,-475.091,True,0
706.54,-482.65,True,0
706.54,-490.209,True,0
706.54,-497.768,True,0
706.54,-505.327,True,0
706.54,-512.886,True,0
706.54,-520.445,True,0
706.54,-528.004,True,0
706.54,-535.563,True,0
706.54,-543.122,True,0
706.54,-550.681,True,0
706.54,-558.24,True,0
706.54,-565.799,True,0
706.54,-573.358,True,0
706.54,-580.918,True,0
706.54,-588.477,True,0
706.54,-596.036,True,0
706.54,-603.595,True,0
706.54,-611.154,True,0
706.54,-618.713,True,0
706.54,-626.272,True,0
706.54,-633.831,True,0
706.54,-641.39,True,0
706.54,-648.949,True,0
706.54,-656.508,True,0
706.54,-664.067,True,0
706.54,-671.626,True,0
706.54,-679.185,True,0
706.54,-686.744,True,0
706.54,-694.303,True,0
706.54,-701.862,True,0
706.54,-709.421,True,0
706.54,-716.981,True,0
706.54,-724.54,True,0
706.54,-732.099,True,0
706.54,-739.658,True,0
706.54,-747.217,True,0
714.099,-452.414,True,0
714.099,-459.973,True,0
714.099,-467.532,True,0
714.099,-475.091,True,0
714.099,-482.65,True,0
714.099,-490.209,True,0
714.099,-497.768,True,0
714.099,-505.327,True,0
714.099,-512.886,True,0
714.099,-520.445,True,0
714.099,-528.004,True,0
714.099,-535.563,True,0
714.099,-543.122,True,0
714.099,-550.681,True,0
714.099,-558.24,True,0
714.099,-565.799,True,0
714.099,-573.358,True,0
714.099,-580.918,True,0
714.099,-588.477,True,0
714.099,-596.036,True,0
714.099,-603.595,True,0
714.099,-611.154,True,0
714.099,-618.713,True,0
714.099,-626.272,True,0
714.099,-633.831,True,0
714.099,-641.39,True,0
714.099,-648.949,True,0
714.099,-656.508,True,0
714.099,-664.067,True,0
714.099,-671.626,True,0
714.099,-679.185,True,0
714.099,-686.744,True,0
714.099,-694.303,True,0
714.099,-701.862,True,0
714.099,-709.421,True,0
714.099,-716.981,True,0
714.099,-724.54,True,0
714.099,-732.099,True,0
714.099,-739.658,True,0
714.099,-747.217,True,0
721.658,-452.414,True,0
721.658,-459.973,True,0
721.658,-467.532,True,0
721.658,-475.091,True,0
721.658,-482.65,True,0
721.658,-490.209,True,0
721.658,-497.768,True,0
721.658,-505.327,True,0
721.658,-512.886,True,0
721.658,-520.445,True,0
721.658,-528.004,True,0
721.658,-535.563,True,0
721.658,-543.122,True,0
721.658,-550.681,True,0
721.658,-558.24,True,0
721.658,-565.799,True,0
721.658,-573.358,True,0
721.658,-580.918,True,0
721.658,-588.477,True,0
721.658,-596.036,True,0
721.658,-603.595,True,0
721.658,-611.154,True,0
721.658,-618.713,True,0
721.658,-626.272,True,0
721.658,-633.831,True,0
721.658,-641.39,True,0
721.658,-648.949,True,0
721.658,-656.508,True,0
721.658,-664.067,True,0
721.658,-671.626,True,0
721.658,-679.185,True,0
721.658,-686.744,True,0
721.658,-694.303,True,0
721.658,-701.862,True,0
721.658,-709.421,True,0
721.658,-716.981,True,0
721.658,-724.54,True,0
721.658,-732.099,True,0
721.658,-739.658,True,0
721.658,-747.217,True,0
729.217,-452.414,True,0
729.217,-459.973,True,0
729.217,-467.532,True,0
729.217,-475.091,True,0
729.217,-482.65,True,0
729.217,-490.209,True,0
729.217,-497.768,True,0
729.217,-505.327,True,0
729.217,-512.886,True,0
729.217,-520.445,True,0
729.217,-528.004,True,0
729.217,-535.563,True,0
729.217,-543.122,True,0
729.217,-550.681,True,0
729.217,-558.24,True,0
729.217,-565.799,True,0
729.217,-573.358,True,0
729.217,-580.918,True,0
729.217,-588.477,True,0
729.217,-596.036,True,0
729.217,-603.595,True,0
729.217,-611.154,True,0
729.217,-618.713,True,0
729.217,-626.272,True,0
729.217,-633.831,True,0
729.217,-641.39,True,0
729.217,-648.949,True,0
729.217,-656.508,True,0
729.217,-664.067,True,0
729.217,-671.626,True,0
729.217,-679.185,True,0
729.217,-686.744,True,0
729.217,-694.303,True,0
729.217,-701.862,True,0
729.217,-709.421,True,0
729.217,-716.981,True,0
729.217,-724.54,True,0
729.217,-732.099,True,0
729.217,-739.658,True,0
729.217,-747.217,True,0
736.776,-452.414,True,0
736.776,-459.973,True,0
736.776,-467.532,True,0
736.776,-475.091,True,0
736.776,-482.65,True,0
736.776,-490.209,True,0
736.776,-497.768,True,0
736.776,-505.327,True,0
736.776,-512.886,True,0
736.776,-520.445,True,0
736.776,-528.004,True,0
736.776,-535.563,True,0
736.776,-543.122,True,0
736.776,-550.681,True,0
736.776,-558.24,True,0
736.776,-565.799,True,0
736.776,-573.358,True,0
736.776,-580.918,True,0
736.776,-588.477,True,0
736.776,-596.036,True,0
736.776,-603.595,True,0
736.776,-611.154,True,0
736.776,-618.713,True,0
736.776,-626.272,True,0
736.776,-633.831,True,0
736.776,-641.39,True,0
736.776,-648.949,True,0
736.776,-656.508,True,0
736.776,-664.067,True,0
736.776,-671.626,True,0
736.776,-679.185,True,0
736.776,-686.744,True,0
736.776,-694.303,True,0
736.776,-701.862,True,0
736.776,-709.421,True,0
736.776,-716.981,True,0
736.776,-724.54,True,0
736.776,-732.099,True,0
736.776,-739.658,True,0
736.776,-747.217,True,0
744.335,-452.414,True,0
744.335,-459.973,True,0
744.335,-467.532,True,0
744.335,-475.091,True,0
744.335,-482.65,True,0
744.335,-490.209,True,0
744.335,-497.768,True,0
744.335,-505.327,True,0
744.335,-512.886,True,0
744.335,-520.445,True,0
744.335,-528.004,True,0
744.335,-535.563,True,0
744.335,-543.122,True,0
744.335,-550.681,True,0
744.335,-558.24,True,0
744.335,-565.799,True,0
744.335,-573.358,True,0
744.335,-580.918,True,0
744.335,-588.477,True,0
744.335,-596.036,True,0
744.335,-603.595,True,0
744.335,-611.154,True,0
744.335,-618.713,True,0
744.335,-626.272,True,0
744.335,-633.831,True,0
744.335,-641.39,True,0
744.335,-648.949,True,0
744.335,-656.508,True,0
744.335,-664.067,True,0
744.335,-671.626,True,0
744.335,-679.185,True,0
744.335,-686.744,True,0
744.335,-694.303,True,0
744.335,-701.862,True,0
744.335,-709.421,True,0
744.335,-716.981,True,0
744.335,-724.54,True,0
744.335,-732.099,True,0
744.335,-739.658,True,0
751.894,-452.414,True,0
751.894,-459.973,True,0
751.894,-467.532,True,0
751.894,-475.091,True,0
751.894,-482.65,True,0
751.894,-490.209,True,0
751.894,-497.768,True,0
751.894,-505.327,True,0
751.894,-512.886,True,0
751.894,-520.445,True,0
751.894,-528.004,True,0
751.894,-535.563,True,0
751.894,-543.122,True,0
751.894,-550.681,True,0
751.894,-558.24,True,0
751.894,-565.799,True,0
751.894,-573.358,True,0
751.894,-580.918,True,0
751.894,-588.477,True,0
751.894,-596.036,True,0
751.894,-603.595,True,0
751.894,-611.154,True,0
751.894,-618.713,True,0
751.894,-626.272,True,0
751.894,-633.831,True,0
751.894,-641.39,True,0
751.894,-648.949,True,0
751.894,-656.508,True,0
751.894,-664.067,True,0
751.894,-671.626,True,0
